row_id,organisasi_id,kode_skpd,nama_skpd,tipe_organisasi,kode_urusan,nama_urusan,kategori_urusan,kode_rekening,kode_akun,kode_kelompok,kode_jenis,kode_objek,kode_rincian,kode_sub_rincian,level,nama_level,klasifikasi_akun,kategori_belanja,uraian,indikator,jumlah_rp,halaman_sumber,lampiran,tahun_anggaran,sumber_data
6919,15,2.11.01,Dinas LHK,DINAS,2.11,Lingkungan Hidup,WAJIB_NON_PELAYANAN_DASAR,5.1.02.01.01.0052,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0052,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Makanan dan Minuman Rapat,: Jumlah Izin Usaha Pertambangan Hasil Pengawasan,18200000.0,636,II,2025,RINCIAN_APBD
6920,15,2.11.01,Dinas LHK,DINAS,2.11,Lingkungan Hidup,WAJIB_NON_PELAYANAN_DASAR,5.1.02.01.01.0026,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0026,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,": Jumlah laporan pelaksanaan pembinaan dan pengawasan aneka EBT (kapasitas terpasang, investasi) di daerah",574750.0,636,II,2025,RINCIAN_APBD
6921,15,2.11.01,Dinas LHK,DINAS,2.11,Lingkungan Hidup,WAJIB_NON_PELAYANAN_DASAR,5.1.02.01.01.0052,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0052,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Makanan dan Minuman Rapat,": Jumlah laporan pelaksanaan pembinaan dan pengawasan aneka EBT (kapasitas terpasang, investasi) di daerah",2730000.0,636,II,2025,RINCIAN_APBD
6922,15,2.11.01,Dinas LHK,DINAS,2.11,Lingkungan Hidup,WAJIB_NON_PELAYANAN_DASAR,5.1.02.01.01.0026,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0026,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,: Jumlah hasil kegiatan pemanfaatan aneka EBT,1053000.0,636,II,2025,RINCIAN_APBD
6923,15,2.11.01,Dinas LHK,DINAS,2.11,Lingkungan Hidup,WAJIB_NON_PELAYANAN_DASAR,5.1.02.01.01.0052,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0052,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Makanan dan Minuman Rapat,: Jumlah hasil kegiatan pemanfaatan aneka EBT,2275000.0,636,II,2025,RINCIAN_APBD
6924,15,2.11.01,Dinas LHK,DINAS,2.11,Lingkungan Hidup,WAJIB_NON_PELAYANAN_DASAR,5.1.02.02.01.0081,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0081,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Honorarium Pengadaan Barang/Jasa,: Jumlah hasil kegiatan pemanfaatan aneka EBT,33175000.0,636,II,2025,RINCIAN_APBD
6925,15,2.11.01,Dinas LHK,DINAS,2.11,Lingkungan Hidup,WAJIB_NON_PELAYANAN_DASAR,5.1.02.04.01.0001,5,5.1,5.1.02,5.1.02.04,5.1.02.04.01,5.1.02.04.01.0001,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Perjalanan Dinas Biasa,: Jumlah hasil kegiatan pemanfaatan aneka EBT,254999999.69,636,II,2025,RINCIAN_APBD
6926,15,2.11.01,Dinas LHK,DINAS,2.11,Lingkungan Hidup,WAJIB_NON_PELAYANAN_DASAR,5.2.02.05.02.0006,5,5.2,5.2.02,5.2.02.05,5.2.02.05.02,5.2.02.05.02.0006,6,Sub Rincian Objek,BELANJA,Belanja Modal,Belanja Modal Alat Rumah Tangga Lainnya (Home Use),: Jumlah hasil kegiatan pemanfaatan aneka EBT,86567725000.0,637,II,2025,RINCIAN_APBD
6927,15,2.11.01,Dinas LHK,DINAS,2.11,Lingkungan Hidup,WAJIB_NON_PELAYANAN_DASAR,5.2.04.03.05.0012,5,5.2,5.2.04,5.2.04.03,5.2.04.03.05,5.2.04.03.05.0012,6,Sub Rincian Objek,BELANJA,Belanja Modal,Belanja Modal Instalasi Pembangkit Listrik Lainnya,: Jumlah hasil kegiatan pemanfaatan aneka EBT,3000000000.0,637,II,2025,RINCIAN_APBD
6928,15,2.11.01,Dinas LHK,DINAS,2.11,Lingkungan Hidup,WAJIB_NON_PELAYANAN_DASAR,5.2.04.03.10.0001,5,5.2,5.2.04,5.2.04.03,5.2.04.03.10,5.2.04.03.10.0001,6,Sub Rincian Objek,BELANJA,Belanja Modal,Belanja Modal Instalasi Lain,: Jumlah hasil kegiatan pemanfaatan aneka EBT,7443475000.06,637,II,2025,RINCIAN_APBD
6929,15,2.11.01,Dinas LHK,DINAS,2.11,Lingkungan Hidup,WAJIB_NON_PELAYANAN_DASAR,5.1.02.01.01.0026,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0026,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,: Jumlah laporan pelaksanaan sosialisasi konservasi energi kepada perangkat daerah provinsi dan kabupaten/kota,580250.0,637,II,2025,RINCIAN_APBD
6930,15,2.11.01,Dinas LHK,DINAS,2.11,Lingkungan Hidup,WAJIB_NON_PELAYANAN_DASAR,5.1.02.01.01.0052,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0052,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Makanan dan Minuman Rapat,: Jumlah laporan pelaksanaan sosialisasi konservasi energi kepada perangkat daerah provinsi dan kabupaten/kota,2275000.0,637,II,2025,RINCIAN_APBD
6931,15,2.11.01,Dinas LHK,DINAS,2.11,Lingkungan Hidup,WAJIB_NON_PELAYANAN_DASAR,5.1.02.01.01.0026,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0026,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,Badan Usaha Milik Negara dan Penjualan Tenaga Listrik serta Penyewaan Jaringan kepada Penyedia Tenaga Listrik,607750.0,637,II,2025,RINCIAN_APBD
6932,15,2.11.01,Dinas LHK,DINAS,2.11,Lingkungan Hidup,WAJIB_NON_PELAYANAN_DASAR,5.1.02.01.01.0052,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0052,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Makanan dan Minuman Rapat,Badan Usaha Milik Negara dan Penjualan Tenaga Listrik serta Penyewaan Jaringan kepada Penyedia Tenaga Listrik,2275000.0,638,II,2025,RINCIAN_APBD
6933,15,2.11.01,Dinas LHK,DINAS,2.11,Lingkungan Hidup,WAJIB_NON_PELAYANAN_DASAR,5.1.02.01.01.0026,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0026,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,,607750.0,638,II,2025,RINCIAN_APBD
6934,15,2.11.01,Dinas LHK,DINAS,2.11,Lingkungan Hidup,WAJIB_NON_PELAYANAN_DASAR,5.1.02.01.01.0052,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0052,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Makanan dan Minuman Rapat,,2275000.0,638,II,2025,RINCIAN_APBD
6935,15,2.11.01,Dinas LHK,DINAS,2.11,Lingkungan Hidup,WAJIB_NON_PELAYANAN_DASAR,5.1.02.01.01.0026,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0026,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,: Jumlah Dokumen Terkait Penerima Manfaat dari Kelompok Masyarakat Tidak Mampu,742500.0,638,II,2025,RINCIAN_APBD
6936,15,2.11.01,Dinas LHK,DINAS,2.11,Lingkungan Hidup,WAJIB_NON_PELAYANAN_DASAR,5.1.02.01.01.0052,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0052,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Makanan dan Minuman Rapat,: Jumlah Dokumen Terkait Penerima Manfaat dari Kelompok Masyarakat Tidak Mampu,2275000.0,638,II,2025,RINCIAN_APBD
6937,15,2.11.01,Dinas LHK,DINAS,2.11,Lingkungan Hidup,WAJIB_NON_PELAYANAN_DASAR,5.1.02.01.01.0026,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0026,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,,607750.0,638,II,2025,RINCIAN_APBD
6938,15,2.11.01,Dinas LHK,DINAS,2.11,Lingkungan Hidup,WAJIB_NON_PELAYANAN_DASAR,5.1.02.01.01.0052,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0052,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Makanan dan Minuman Rapat,,2275000.0,638,II,2025,RINCIAN_APBD
6939,15,2.11.01,Dinas LHK,DINAS,2.11,Lingkungan Hidup,WAJIB_NON_PELAYANAN_DASAR,5.1.02.01.01.0039,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0039,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Barang untuk Dijual/Diserahkan kepada Masyarakat,,5000000000.0,639,II,2025,RINCIAN_APBD
6940,15,2.11.01,Dinas LHK,DINAS,2.11,Lingkungan Hidup,WAJIB_NON_PELAYANAN_DASAR,5.1.02.01.01.0026,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0026,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,: Jumlah Dokumen Perencanaan Perangkat Daerah,764346.94,639,II,2025,RINCIAN_APBD
6941,15,2.11.01,Dinas LHK,DINAS,2.11,Lingkungan Hidup,WAJIB_NON_PELAYANAN_DASAR,5.1.02.01.01.0052,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0052,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Makanan dan Minuman Rapat,: Jumlah Dokumen Perencanaan Perangkat Daerah,3640000.0,639,II,2025,RINCIAN_APBD
6942,15,2.11.01,Dinas LHK,DINAS,2.11,Lingkungan Hidup,WAJIB_NON_PELAYANAN_DASAR,5.1.02.02.01.0071,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0071,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Lembur,: Jumlah Dokumen Perencanaan Perangkat Daerah,53250000.0,639,II,2025,RINCIAN_APBD
6943,15,2.11.01,Dinas LHK,DINAS,2.11,Lingkungan Hidup,WAJIB_NON_PELAYANAN_DASAR,5.1.02.04.01.0003,5,5.1,5.1.02,5.1.02.04,5.1.02.04.01,5.1.02.04.01.0003,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Perjalanan Dinas Dalam Kota,: Jumlah Dokumen Perencanaan Perangkat Daerah,15876000.0,639,II,2025,RINCIAN_APBD
6944,15,2.11.01,Dinas LHK,DINAS,2.11,Lingkungan Hidup,WAJIB_NON_PELAYANAN_DASAR,5.1.02.01.01.0026,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0026,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,: Jumlah Dokumen DPA-SKPD dan Laporan Hasil Koordinasi Penyusunan Dokumen DPA-SKPD,442750.0,639,II,2025,RINCIAN_APBD
6945,15,2.11.01,Dinas LHK,DINAS,2.11,Lingkungan Hidup,WAJIB_NON_PELAYANAN_DASAR,5.1.02.01.01.0052,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0052,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Makanan dan Minuman Rapat,: Jumlah Dokumen DPA-SKPD dan Laporan Hasil Koordinasi Penyusunan Dokumen DPA-SKPD,5824000.0,640,II,2025,RINCIAN_APBD
6946,15,2.11.01,Dinas LHK,DINAS,2.11,Lingkungan Hidup,WAJIB_NON_PELAYANAN_DASAR,5.1.02.02.01.0071,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0071,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Lembur,: Jumlah Dokumen DPA-SKPD dan Laporan Hasil Koordinasi Penyusunan Dokumen DPA-SKPD,35770000.0,640,II,2025,RINCIAN_APBD
6947,15,2.11.01,Dinas LHK,DINAS,2.11,Lingkungan Hidup,WAJIB_NON_PELAYANAN_DASAR,5.1.02.04.01.0001,5,5.1,5.1.02,5.1.02.04,5.1.02.04.01,5.1.02.04.01.0001,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Perjalanan Dinas Biasa,: Jumlah Dokumen DPA-SKPD dan Laporan Hasil Koordinasi Penyusunan Dokumen DPA-SKPD,171511200.0,640,II,2025,RINCIAN_APBD
6948,15,2.11.01,Dinas LHK,DINAS,2.11,Lingkungan Hidup,WAJIB_NON_PELAYANAN_DASAR,5.1.02.01.01.0026,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0026,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,: Jumlah Laporan Evaluasi Kinerja Perangkat Daerah,4710750.0,640,II,2025,RINCIAN_APBD
6949,15,2.11.01,Dinas LHK,DINAS,2.11,Lingkungan Hidup,WAJIB_NON_PELAYANAN_DASAR,5.1.02.01.01.0052,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0052,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Makanan dan Minuman Rapat,: Jumlah Laporan Evaluasi Kinerja Perangkat Daerah,5096000.0,640,II,2025,RINCIAN_APBD
6950,15,2.11.01,Dinas LHK,DINAS,2.11,Lingkungan Hidup,WAJIB_NON_PELAYANAN_DASAR,5.1.02.04.01.0001,5,5.1,5.1.02,5.1.02.04,5.1.02.04.01,5.1.02.04.01.0001,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Perjalanan Dinas Biasa,: Jumlah Laporan Evaluasi Kinerja Perangkat Daerah,1192548310.0,640,II,2025,RINCIAN_APBD
6951,15,2.11.01,Dinas LHK,DINAS,2.11,Lingkungan Hidup,WAJIB_NON_PELAYANAN_DASAR,5.1.01.01.01.0001,5,5.1,5.1.01,5.1.01.01,5.1.01.01.01,5.1.01.01.01.0001,6,Sub Rincian Objek,BELANJA,Belanja Pegawai,Belanja Gaji Pokok PNS,: Jumlah Orang yang Menerima Gaji dan Tunjangan ASN,5869460862.0,640,II,2025,RINCIAN_APBD
6952,15,2.11.01,Dinas LHK,DINAS,2.11,Lingkungan Hidup,WAJIB_NON_PELAYANAN_DASAR,5.1.01.01.02.0001,5,5.1,5.1.01,5.1.01.01,5.1.01.01.02,5.1.01.01.02.0001,6,Sub Rincian Objek,BELANJA,Belanja Pegawai,Belanja Tunjangan Keluarga PNS,: Jumlah Orang yang Menerima Gaji dan Tunjangan ASN,607119312.0,640,II,2025,RINCIAN_APBD
6953,15,2.11.01,Dinas LHK,DINAS,2.11,Lingkungan Hidup,WAJIB_NON_PELAYANAN_DASAR,5.1.01.01.03.0001,5,5.1,5.1.01,5.1.01.01,5.1.01.01.03,5.1.01.01.03.0001,6,Sub Rincian Objek,BELANJA,Belanja Pegawai,Belanja Tunjangan Jabatan PNS,: Jumlah Orang yang Menerima Gaji dan Tunjangan ASN,283500000.0,640,II,2025,RINCIAN_APBD
6954,15,2.11.01,Dinas LHK,DINAS,2.11,Lingkungan Hidup,WAJIB_NON_PELAYANAN_DASAR,5.1.01.01.04.0001,5,5.1,5.1.01,5.1.01.01,5.1.01.01.04,5.1.01.01.04.0001,6,Sub Rincian Objek,BELANJA,Belanja Pegawai,Belanja Tunjangan Fungsional PNS,: Jumlah Orang yang Menerima Gaji dan Tunjangan ASN,11200000.0,640,II,2025,RINCIAN_APBD
6955,15,2.11.01,Dinas LHK,DINAS,2.11,Lingkungan Hidup,WAJIB_NON_PELAYANAN_DASAR,5.1.01.01.05.0001,5,5.1,5.1.01,5.1.01.01,5.1.01.01.05,5.1.01.01.05.0001,6,Sub Rincian Objek,BELANJA,Belanja Pegawai,Belanja Tunjangan Fungsional Umum PNS,: Jumlah Orang yang Menerima Gaji dan Tunjangan ASN,219626400.0,640,II,2025,RINCIAN_APBD
6956,15,2.11.01,Dinas LHK,DINAS,2.11,Lingkungan Hidup,WAJIB_NON_PELAYANAN_DASAR,5.1.01.01.06.0001,5,5.1,5.1.01,5.1.01.01,5.1.01.01.06,5.1.01.01.06.0001,6,Sub Rincian Objek,BELANJA,Belanja Pegawai,Belanja Tunjangan Beras PNS,: Jumlah Orang yang Menerima Gaji dan Tunjangan ASN,308068837.0,641,II,2025,RINCIAN_APBD
6957,15,2.11.01,Dinas LHK,DINAS,2.11,Lingkungan Hidup,WAJIB_NON_PELAYANAN_DASAR,5.1.01.01.07.0001,5,5.1,5.1.01,5.1.01.01,5.1.01.01.07,5.1.01.01.07.0001,6,Sub Rincian Objek,BELANJA,Belanja Pegawai,Belanja Tunjangan PPh/Tunjangan Khusus PNS,: Jumlah Orang yang Menerima Gaji dan Tunjangan ASN,23794560.0,641,II,2025,RINCIAN_APBD
6958,15,2.11.01,Dinas LHK,DINAS,2.11,Lingkungan Hidup,WAJIB_NON_PELAYANAN_DASAR,5.1.01.01.08.0001,5,5.1,5.1.01,5.1.01.01,5.1.01.01.08,5.1.01.01.08.0001,6,Sub Rincian Objek,BELANJA,Belanja Pegawai,Belanja Pembulatan Gaji PNS,: Jumlah Orang yang Menerima Gaji dan Tunjangan ASN,200000.0,641,II,2025,RINCIAN_APBD
6959,15,2.11.01,Dinas LHK,DINAS,2.11,Lingkungan Hidup,WAJIB_NON_PELAYANAN_DASAR,5.1.01.01.09.0001,5,5.1,5.1.01,5.1.01.01,5.1.01.01.09,5.1.01.01.09.0001,6,Sub Rincian Objek,BELANJA,Belanja Pegawai,Belanja Iuran Jaminan Kesehatan PNS,: Jumlah Orang yang Menerima Gaji dan Tunjangan ASN,471467256.0,641,II,2025,RINCIAN_APBD
6960,15,2.11.01,Dinas LHK,DINAS,2.11,Lingkungan Hidup,WAJIB_NON_PELAYANAN_DASAR,5.1.01.01.10.0001,5,5.1,5.1.01,5.1.01.01,5.1.01.01.10,5.1.01.01.10.0001,6,Sub Rincian Objek,BELANJA,Belanja Pegawai,Belanja Iuran Jaminan Kecelakaan Kerja PNS,: Jumlah Orang yang Menerima Gaji dan Tunjangan ASN,15515261.0,641,II,2025,RINCIAN_APBD
6961,15,2.11.01,Dinas LHK,DINAS,2.11,Lingkungan Hidup,WAJIB_NON_PELAYANAN_DASAR,5.1.01.01.11.0001,5,5.1,5.1.01,5.1.01.01,5.1.01.01.11,5.1.01.01.11.0001,6,Sub Rincian Objek,BELANJA,Belanja Pegawai,Belanja Iuran Jaminan Kematian PNS,: Jumlah Orang yang Menerima Gaji dan Tunjangan ASN,44661006.0,641,II,2025,RINCIAN_APBD
6962,15,2.11.01,Dinas LHK,DINAS,2.11,Lingkungan Hidup,WAJIB_NON_PELAYANAN_DASAR,5.1.01.02.01.0001,5,5.1,5.1.01,5.1.01.02,5.1.01.02.01,5.1.01.02.01.0001,6,Sub Rincian Objek,BELANJA,Belanja Pegawai,Tambahan Penghasilan berdasarkan Beban Kerja PNS,: Jumlah Orang yang Menerima Gaji dan Tunjangan ASN,913024975.0,641,II,2025,RINCIAN_APBD
6963,15,2.11.01,Dinas LHK,DINAS,2.11,Lingkungan Hidup,WAJIB_NON_PELAYANAN_DASAR,5.1.01.02.05.0001,5,5.1,5.1.01,5.1.01.02,5.1.01.02.05,5.1.01.02.05.0001,6,Sub Rincian Objek,BELANJA,Belanja Pegawai,Tambahan Penghasilan berdasarkan Prestasi Kerja PNS,: Jumlah Orang yang Menerima Gaji dan Tunjangan ASN,6636965299.0,641,II,2025,RINCIAN_APBD
6964,15,2.11.01,Dinas LHK,DINAS,2.11,Lingkungan Hidup,WAJIB_NON_PELAYANAN_DASAR,5.1.02.02.01.0080,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0080,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Honorarium Penanggungjawaban Pengelola Keuangan,: Jumlah Orang yang Menerima Gaji dan Tunjangan ASN,469776000.0,641,II,2025,RINCIAN_APBD
6965,15,2.11.01,Dinas LHK,DINAS,2.11,Lingkungan Hidup,WAJIB_NON_PELAYANAN_DASAR,5.1.02.02.01.0081,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0081,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Honorarium Pengadaan Barang/Jasa,: Jumlah Orang yang Menerima Gaji dan Tunjangan ASN,129580000.0,641,II,2025,RINCIAN_APBD
6966,15,2.11.01,Dinas LHK,DINAS,2.11,Lingkungan Hidup,WAJIB_NON_PELAYANAN_DASAR,5.1.02.05.01.0014,5,5.1,5.1.02,5.1.02.05,5.1.02.05.01,5.1.02.05.01.0014,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Uang Meugang,: Jumlah Orang yang Menerima Gaji dan Tunjangan ASN,243480000.0,641,II,2025,RINCIAN_APBD
6967,15,2.11.01,Dinas LHK,DINAS,2.11,Lingkungan Hidup,WAJIB_NON_PELAYANAN_DASAR,5.1.02.01.01.0063,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0063,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Pakaian Dinas Harian (PDH),: Jumlah Paket Pakaian Dinas Beserta Atribut Kelengkapan,98373000.0,642,II,2025,RINCIAN_APBD
6968,15,2.11.01,Dinas LHK,DINAS,2.11,Lingkungan Hidup,WAJIB_NON_PELAYANAN_DASAR,5.1.02.01.01.0064,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0064,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Pakaian Dinas Lapangan (PDL),: Jumlah Paket Pakaian Dinas Beserta Atribut Kelengkapan,650000.0,642,II,2025,RINCIAN_APBD
6969,15,2.11.01,Dinas LHK,DINAS,2.11,Lingkungan Hidup,WAJIB_NON_PELAYANAN_DASAR,5.1.02.02.01.0066,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0066,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Registrasi/Keanggotaan,: Jumlah Pegawai Berdasarkan Tugas dan Fungsi yang Mengikuti Pendidikan dan Pelatihan,77000000.0,642,II,2025,RINCIAN_APBD
6970,15,2.11.01,Dinas LHK,DINAS,2.11,Lingkungan Hidup,WAJIB_NON_PELAYANAN_DASAR,5.1.02.04.01.0001,5,5.1,5.1.02,5.1.02.04,5.1.02.04.01,5.1.02.04.01.0001,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Perjalanan Dinas Biasa,: Jumlah Pegawai Berdasarkan Tugas dan Fungsi yang Mengikuti Pendidikan dan Pelatihan,52239600.0,642,II,2025,RINCIAN_APBD
6971,15,2.11.01,Dinas LHK,DINAS,2.11,Lingkungan Hidup,WAJIB_NON_PELAYANAN_DASAR,5.1.02.01.01.0031,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0031,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Alat/Bahan untuk Kegiatan Kantor-Alat Listrik,: Jumlah Paket Komponen Instalasi Listrik/Penerangan Bangunan Kantor yang Disediakan,42542725.0,642,II,2025,RINCIAN_APBD
6972,15,2.11.01,Dinas LHK,DINAS,2.11,Lingkungan Hidup,WAJIB_NON_PELAYANAN_DASAR,5.2.02.05.02.0006,5,5.2,5.2.02,5.2.02.05,5.2.02.05.02,5.2.02.05.02.0006,6,Sub Rincian Objek,BELANJA,Belanja Modal,Belanja Modal Alat Rumah Tangga Lainnya (Home Use),: Jumlah Paket Peralatan dan Perlengkapan Kantor yang Disediakan,28776000.0,642,II,2025,RINCIAN_APBD
6973,15,2.11.01,Dinas LHK,DINAS,2.11,Lingkungan Hidup,WAJIB_NON_PELAYANAN_DASAR,5.2.02.06.01.0002,5,5.2,5.2.02,5.2.02.06,5.2.02.06.01,5.2.02.06.01.0002,6,Sub Rincian Objek,BELANJA,Belanja Modal,Belanja Modal Peralatan Studio Video dan Film,: Jumlah Paket Peralatan dan Perlengkapan Kantor yang Disediakan,2500000000.0,643,II,2025,RINCIAN_APBD
6974,15,2.11.01,Dinas LHK,DINAS,2.11,Lingkungan Hidup,WAJIB_NON_PELAYANAN_DASAR,5.1.02.01.01.0024,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0024,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Alat/Bahan untuk Kegiatan Kantor-Alat Tulis Kantor,: Jumlah Paket Bahan Logistik Kantor yang Disediakan,35815094.0,643,II,2025,RINCIAN_APBD
6975,15,2.11.01,Dinas LHK,DINAS,2.11,Lingkungan Hidup,WAJIB_NON_PELAYANAN_DASAR,5.1.02.01.01.0025,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0025,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Alat/Bahan untuk Kegiatan Kantor- Kertas dan Cover,: Jumlah Paket Bahan Logistik Kantor yang Disediakan,15939510.0,643,II,2025,RINCIAN_APBD
6976,15,2.11.01,Dinas LHK,DINAS,2.11,Lingkungan Hidup,WAJIB_NON_PELAYANAN_DASAR,5.1.02.01.01.0026,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0026,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,: Jumlah Paket Bahan Logistik Kantor yang Disediakan,880000.0,643,II,2025,RINCIAN_APBD
6977,15,2.11.01,Dinas LHK,DINAS,2.11,Lingkungan Hidup,WAJIB_NON_PELAYANAN_DASAR,5.1.02.01.01.0029,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0029,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Alat/Bahan untuk Kegiatan Kantor-Bahan Komputer,: Jumlah Paket Bahan Logistik Kantor yang Disediakan,104576900.0,643,II,2025,RINCIAN_APBD
